file,model,receiver_time,ece_10_bin,bin_low,bin_high,count,mean_confidence,empirical_frequency
seed42_round120_task_vs_dual_1000.json,A,partner_after,0.008782946585016717,0.6000000000000001,0.7000000000000001,6123,0.6438281105737874,0.615874571288584
seed42_round120_task_vs_dual_1000.json,A,partner_after,0.008782946585016717,0.7000000000000001,0.8,2856,0.7430461083515352,0.6915266106442577
seed42_round120_task_vs_dual_1000.json,A,partner_after,0.008782946585016717,0.8,0.9,1339,0.8433299980295337,0.760268857356236
seed42_round120_task_vs_dual_1000.json,A,partner_after,0.008782946585016717,0.9,1.0,734,0.947260274143245,0.8079019073569482
seed42_round120_task_vs_dual_1000.json,A,opponent_before,0.013846892983137855,0.0,0.1,241998,0.016326143815516496,0.025578723791105713
seed42_round120_task_vs_dual_1000.json,A,opponent_before,0.013846892983137855,0.1,0.2,56318,0.15148846163148208,0.17871728399446002
seed42_round120_task_vs_dual_1000.json,A,opponent_before,0.013846892983137855,0.2,0.30000000000000004,78125,0.25355455462760923,0.2729728
seed42_round120_task_vs_dual_1000.json,A,opponent_before,0.013846892983137855,0.30000000000000004,0.4,82379,0.34239915701148244,0.34024447978246886
seed42_round120_task_vs_dual_1000.json,A,opponent_before,0.013846892983137855,0.4,0.5,21942,0.439612195274691,0.41003554826360405
seed42_round120_task_vs_dual_1000.json,A,opponent_before,0.013846892983137855,0.5,0.6000000000000001,7281,0.5422699577515965,0.5044636725724488
seed42_round120_task_vs_dual_1000.json,A,opponent_before,0.013846892983137855,0.6000000000000001,0.7000000000000001,3048,0.6419270945580926,0.5997375328083989
seed42_round120_task_vs_dual_1000.json,A,opponent_before,0.013846892983137855,0.7000000000000001,0.8,1336,0.7433296085563962,0.6534431137724551
seed42_round120_task_vs_dual_1000.json,A,opponent_before,0.013846892983137855,0.8,0.9,726,0.848088100593609,0.7107438016528925
seed42_round120_task_vs_dual_1000.json,A,opponent_before,0.013846892983137855,0.9,1.0,575,0.9458036234067834,0.7773913043478261
seed42_round120_task_vs_dual_1000.json,A,opponent_after,0.00568817176093743,0.0,0.1,244202,0.014680468318872705,0.018116149744883334
seed42_round120_task_vs_dual_1000.json,A,opponent_after,0.00568817176093743,0.1,0.2,52285,0.15186806716052664,0.16526728507220043
seed42_round120_task_vs_dual_1000.json,A,opponent_after,0.00568817176093743,0.2,0.30000000000000004,73396,0.2538545725920852,0.2579568368848439
seed42_round120_task_vs_dual_1000.json,A,opponent_after,0.00568817176093743,0.30000000000000004,0.4,77798,0.3433996622667493,0.34490603871564823
seed42_round120_task_vs_dual_1000.json,A,opponent_after,0.00568817176093743,0.4,0.5,26293,0.4413309072863764,0.4307990719963488
seed42_round120_task_vs_dual_1000.json,A,opponent_after,0.00568817176093743,0.5,0.6000000000000001,10575,0.5435744389067305,0.5309692671394799
seed42_round120_task_vs_dual_1000.json,A,opponent_after,0.00568817176093743,0.6000000000000001,0.7000000000000001,4927,0.643239458760892,0.6299979703673635
seed42_round120_task_vs_dual_1000.json,A,opponent_after,0.00568817176093743,0.7000000000000001,0.8,2305,0.7435161382412445,0.6906724511930585
seed42_round120_task_vs_dual_1000.json,A,opponent_after,0.00568817176093743,0.8,0.9,1175,0.8465908631872624,0.723404255319149
seed42_round120_task_vs_dual_1000.json,A,opponent_after,0.00568817176093743,0.9,1.0,772,0.9501883486391967,0.8095854922279793
seed42_round120_task_vs_dual_1000.json,B,partner_before,0.012272166241221913,0.0,0.1,243304,0.01564238114223755,0.025050965047841385
seed42_round120_task_vs_dual_1000.json,B,partner_before,0.012272166241221913,0.1,0.2,49883,0.1504710294731808,0.1654471463223944
seed42_round120_task_vs_dual_1000.json,B,partner_before,0.012272166241221913,0.2,0.30000000000000004,70940,0.25514179809365034,0.2647589512263885
seed42_round120_task_vs_dual_1000.json,B,partner_before,0.012272166241221913,0.30000000000000004,0.4,87098,0.3430216725034668,0.33556453649911594
seed42_round120_task_vs_dual_1000.json,B,partner_before,0.012272166241221913,0.4,0.5,24935,0.4408186990559304,0.4052536595147383
seed42_round120_task_vs_dual_1000.json,B,partner_before,0.012272166241221913,0.5,0.6000000000000001,9460,0.5433090377244586,0.5109936575052854
seed42_round120_task_vs_dual_1000.json,B,partner_before,0.012272166241221913,0.6000000000000001,0.7000000000000001,4100,0.642740015184007,0.5819512195121951
seed42_round120_task_vs_dual_1000.json,B,partner_before,0.012272166241221913,0.7000000000000001,0.8,1821,0.7433045670791094,0.6875343218012081
seed42_round120_task_vs_dual_1000.json,B,partner_before,0.012272166241221913,0.8,0.9,851,0.8449620841953085,0.7779083431257344
seed42_round120_task_vs_dual_1000.json,B,partner_before,0.012272166241221913,0.9,1.0,520,0.9457377415436965,0.7903846153846154
seed42_round120_task_vs_dual_1000.json,B,partner_after,0.008227538702107158,0.0,0.1,247705,0.013925588909787078,0.018844997073131347
seed42_round120_task_vs_dual_1000.json,B,partner_after,0.008227538702107158,0.1,0.2,46673,0.15032799946653413,0.15932123497525336
seed42_round120_task_vs_dual_1000.json,B,partner_after,0.008227538702107158,0.2,0.30000000000000004,64754,0.25517635739727407,0.2532198783086759
seed42_round120_task_vs_dual_1000.json,B,partner_after,0.008227538702107158,0.30000000000000004,0.4,79581,0.34360521662648846,0.33203905454819616
seed42_round120_task_vs_dual_1000.json,B,partner_after,0.008227538702107158,0.4,0.5,29483,0.4424241352925545,0.42031000915781974
seed42_round120_task_vs_dual_1000.json,B,partner_after,0.008227538702107158,0.5,0.6000000000000001,13254,0.5438850175494322,0.5301795684321714
seed42_round120_task_vs_dual_1000.json,B,partner_after,0.008227538702107158,0.6000000000000001,0.7000000000000001,6325,0.6438305433748268,0.6088537549407115
seed42_round120_task_vs_dual_1000.json,B,partner_after,0.008227538702107158,0.7000000000000001,0.8,2922,0.7446492372882603,0.6991786447638604
seed42_round120_task_vs_dual_1000.json,B,partner_after,0.008227538702107158,0.8,0.9,1419,0.8437413168339934,0.7836504580690627
seed42_round120_task_vs_dual_1000.json,B,partner_after,0.008227538702107158,0.9,1.0,796,0.9472458483136479,0.8253768844221105
seed42_round120_task_vs_dual_1000.json,B,opponent_before,0.014032831075032335,0.0,0.1,241733,0.0163219964820628,0.02544129266587516
seed42_round120_task_vs_dual_1000.json,B,opponent_before,0.014032831075032335,0.1,0.2,55849,0.1513407349951485,0.17751436910240112
seed42_round120_task_vs_dual_1000.json,B,opponent_before,0.014032831075032335,0.2,0.30000000000000004,77560,0.2536129594915472,0.2745229499742135
seed42_round120_task_vs_dual_1000.json,B,opponent_before,0.014032831075032335,0.30000000000000004,0.4,82020,0.3423243608264858,0.33814923189465984
seed42_round120_task_vs_dual_1000.json,B,opponent_before,0.014032831075032335,0.4,0.5,22237,0.4399839896676394,0.41057696631739893
seed42_round120_task_vs_dual_1000.json,B,opponent_before,0.014032831075032335,0.5,0.6000000000000001,7539,0.5428170070975192,0.5116063138347261
seed42_round120_task_vs_dual_1000.json,B,opponent_before,0.014032831075032335,0.6000000000000001,0.7000000000000001,3193,0.6425954865655144,0.6072658941434388
seed42_round120_task_vs_dual_1000.json,B,opponent_before,0.014032831075032335,0.7000000000000001,0.8,1362,0.7418109961893415,0.671071953010279
seed42_round120_task_vs_dual_1000.json,B,opponent_before,0.014032831075032335,0.8,0.9,802,0.8475719848624489,0.7406483790523691
seed42_round120_task_vs_dual_1000.json,B,opponent_before,0.014032831075032335,0.9,1.0,617,0.9471534624864835,0.7811993517017828
seed42_round120_task_vs_dual_1000.json,B,opponent_after,0.005294885260709781,0.0,0.1,243655,0.014613338542015809,0.01798444521967536
seed42_round120_task_vs_dual_1000.json,B,opponent_after,0.005294885260709781,0.1,0.2,52112,0.1515588893474754,0.1618437212158428
seed42_round120_task_vs_dual_1000.json,B,opponent_after,0.005294885260709781,0.2,0.30000000000000004,72982,0.2539401706248405,0.25989970129621004
seed42_round120_task_vs_dual_1000.json,B,opponent_after,0.005294885260709781,0.30000000000000004,0.4,77229,0.34335134001881795,0.34149089072757643
seed42_round120_task_vs_dual_1000.json,B,opponent_after,0.005294885260709781,0.4,0.5,26535,0.4417829201700819,0.4341812700207273
seed42_round120_task_vs_dual_1000.json,B,opponent_after,0.005294885260709781,0.5,0.6000000000000001,10845,0.5437869758526814,0.5352697095435685
seed42_round120_task_vs_dual_1000.json,B,opponent_after,0.005294885260709781,0.6000000000000001,0.7000000000000001,5038,0.643860497955956,0.6377530766177054
seed42_round120_task_vs_dual_1000.json,B,opponent_after,0.005294885260709781,0.7000000000000001,0.8,2392,0.7428531090800579,0.6943979933110368
seed42_round120_task_vs_dual_1000.json,B,opponent_after,0.005294885260709781,0.8,0.9,1306,0.8473028419211301,0.7603369065849923
seed42_round120_task_vs_dual_1000.json,B,opponent_after,0.005294885260709781,0.9,1.0,818,0.9494038447191196,0.8031784841075794
seed42_round120_task_vs_team_1000.json,A,partner_before,0.011916006096090531,0.0,0.1,246182,0.015571310208978987,0.02464030676491376
seed42_round120_task_vs_team_1000.json,A,partner_before,0.011916006096090531,0.1,0.2,51072,0.15053403980937788,0.1652373120300752
seed42_round120_task_vs_team_1000.json,A,partner_before,0.011916006096090531,0.2,0.30000000000000004,72031,0.25514280116374705,0.2654829170773695
seed42_round120_task_vs_team_1000.json,A,partner_before,0.011916006096090531,0.30000000000000004,0.4,87366,0.3431186112047669,0.33826660256850494
seed42_round120_task_vs_team_1000.json,A,partner_before,0.011916006096090531,0.4,0.5,25425,0.4404124830594339,0.4042084562438545
seed42_round120_task_vs_team_1000.json,A,partner_before,0.011916006096090531,0.5,0.6000000000000001,9451,0.5438385572260416,0.5056607766373928
seed42_round120_task_vs_team_1000.json,A,partner_before,0.011916006096090531,0.6000000000000001,0.7000000000000001,4124,0.643174387550724,0.5875363724539282
seed42_round120_task_vs_team_1000.json,A,partner_before,0.011916006096090531,0.7000000000000001,0.8,1735,0.742027571874668,0.667435158501441
seed42_round120_task_vs_team_1000.json,A,partner_before,0.011916006096090531,0.8,0.9,763,0.8434726948975579,0.7378768020969856
seed42_round120_task_vs_team_1000.json,A,partner_before,0.011916006096090531,0.9,1.0,475,0.9444287473277042,0.8
seed42_round120_task_vs_team_1000.json,A,partner_after,0.007841165457759137,0.0,0.1,250360,0.013910934074901914,0.018756989934494327
seed42_round120_task_vs_team_1000.json,A,partner_after,0.007841165457759137,0.1,0.2,47961,0.15030578965338387,0.15906674172765373
seed42_round120_task_vs_team_1000.json,A,partner_after,0.007841165457759137,0.2,0.30000000000000004,65781,0.25515832506740094,0.25533208677277636
seed42_round120_task_vs_team_1000.json,A,partner_after,0.007841165457759137,0.30000000000000004,0.4,80526,0.3436583880902912,0.33469935176216375
seed42_round120_task_vs_team_1000.json,A,partner_after,0.007841165457759137,0.4,0.5,29674,0.44216194594011654,0.41706544449686594
seed42_round120_task_vs_team_1000.json,A,partner_after,0.007841165457759137,0.5,0.6000000000000001,13146,0.5441524794334583,0.52259242355089
seed42_round120_task_vs_team_1000.json,A,partner_after,0.007841165457759137,0.6000000000000001,0.7000000000000001,6277,0.6440775614455568,0.6197227975147364
seed42_round120_task_vs_team_1000.json,A,partner_after,0.007841165457759137,0.7000000000000001,0.8,2890,0.7429035018059622,0.6889273356401384
seed42_round120_task_vs_team_1000.json,A,partner_after,0.007841165457759137,0.8,0.9,1305,0.8430279477345989,0.757088122605364
seed42_round120_task_vs_team_1000.json,A,partner_after,0.007841165457759137,0.9,1.0,704,0.947905704548413,0.8139204545454546
seed42_round120_task_vs_team_1000.json,A,opponent_before,0.014089341374599516,0.0,0.1,244690,0.016317766485052572,0.02548122113694879
seed42_round120_task_vs_team_1000.json,A,opponent_before,0.014089341374599516,0.1,0.2,56676,0.15133019684901272,0.17903521772884465
seed42_round120_task_vs_team_1000.json,A,opponent_before,0.014089341374599516,0.2,0.30000000000000004,78403,0.25363803232988635,0.2736247337474331
seed42_round120_task_vs_team_1000.json,A,opponent_before,0.014089341374599516,0.30000000000000004,0.4,83211,0.34255485759566967,0.33947434834336804
seed42_round120_task_vs_team_1000.json,A,opponent_before,0.014089341374599516,0.4,0.5,22450,0.43985790299944466,0.4115812917594655
seed42_round120_task_vs_team_1000.json,A,opponent_before,0.014089341374599516,0.5,0.6000000000000001,7472,0.5422204381664637,0.5081638115631691
seed42_round120_task_vs_team_1000.json,A,opponent_before,0.014089341374599516,0.6000000000000001,0.7000000000000001,3065,0.641828779723088,0.5876019575856444
seed42_round120_task_vs_team_1000.json,A,opponent_before,0.014089341374599516,0.7000000000000001,0.8,1324,0.7429726348902884,0.6450151057401813
seed42_round120_task_vs_team_1000.json,A,opponent_before,0.014089341374599516,0.8,0.9,728,0.8484262847802141,0.7046703296703297
seed42_round120_task_vs_team_1000.json,A,opponent_before,0.014089341374599516,0.9,1.0,605,0.9465823383370707,0.7818181818181819
seed42_round120_task_vs_team_1000.json,A,opponent_after,0.005865782166570201,0.0,0.1,246607,0.014704893611283463,0.018251712238500934
seed42_round120_task_vs_team_1000.json,A,opponent_after,0.005865782166570201,0.1,0.2,52992,0.15164883830936082,0.16525135869565216
seed42_round120_task_vs_team_1000.json,A,opponent_after,0.005865782166570201,0.2,0.30000000000000004,73839,0.2539638875566913,0.25990330313249094
seed42_round120_task_vs_team_1000.json,A,opponent_after,0.005865782166570201,0.30000000000000004,0.4,78603,0.34348671105509077,0.34334567382924314
seed42_round120_task_vs_team_1000.json,A,opponent_after,0.005865782166570201,0.4,0.5,26737,0.4413865431276573,0.43157422298687215
seed42_round120_task_vs_team_1000.json,A,opponent_after,0.005865782166570201,0.5,0.6000000000000001,10791,0.5435572212779283,0.5301640255768696
seed42_round120_task_vs_team_1000.json,A,opponent_after,0.005865782166570201,0.6000000000000001,0.7000000000000001,4792,0.6431084103098695,0.6243739565943238
seed42_round120_task_vs_team_1000.json,A,opponent_after,0.005865782166570201,0.7000000000000001,0.8,2282,0.7431012337193167,0.6858019281332165
seed42_round120_task_vs_team_1000.json,A,opponent_after,0.005865782166570201,0.8,0.9,1188,0.8463359240329626,0.7239057239057239
seed42_round120_task_vs_team_1000.json,A,opponent_after,0.005865782166570201,0.9,1.0,793,0.9505935384977661,0.8158890290037831
seed42_round120_task_vs_team_1000.json,B,partner_before,0.012026514625966973,0.0,0.1,246136,0.015495517216429402,0.024409269672051224
seed42_round120_task_vs_team_1000.json,B,partner_before,0.012026514625966973,0.1,0.2,49997,0.15034464925687321,0.1653299197951877
seed42_round120_task_vs_team_1000.json,B,partner_before,0.012026514625966973,0.2,0.30000000000000004,71139,0.2550022121596929,0.265100718312037
seed42_round120_task_vs_team_1000.json,B,partner_before,0.012026514625966973,0.30000000000000004,0.4,87103,0.34303939992037014,0.3358667324891221
seed42_round120_task_vs_team_1000.json,B,partner_before,0.012026514625966973,0.4,0.5,25658,0.4412077380895559,0.4073193545872632
seed42_round120_task_vs_team_1000.json,B,partner_before,0.012026514625966973,0.5,0.6000000000000001,9729,0.5437000465057334,0.5081714461917978
seed42_round120_task_vs_team_1000.json,B,partner_before,0.012026514625966973,0.6000000000000001,0.7000000000000001,4269,0.6428577993060756,0.5717966736940735
seed42_round120_task_vs_team_1000.json,B,partner_before,0.012026514625966973,0.7000000000000001,0.8,1889,0.7432229812338341,0.6966649020645844
seed42_round120_task_vs_team_1000.json,B,partner_before,0.012026514625966973,0.8,0.9,898,0.8440691729829147,0.7761692650334076
seed42_round120_task_vs_team_1000.json,B,partner_before,0.012026514625966973,0.9,1.0,558,0.9460199680379642,0.8960573476702509
seed42_round120_task_vs_team_1000.json,B,partner_after,0.00702866333663001,0.0,0.1,250876,0.013751052469560232,0.017259522632695038
seed42_round120_task_vs_team_1000.json,B,partner_after,0.00702866333663001,0.1,0.2,46713,0.1502785269670464,0.15978421424442873
seed42_round120_task_vs_team_1000.json,B,partner_after,0.00702866333663001,0.2,0.30000000000000004,64985,0.2550737902133421,0.25321227975686694
seed42_round120_task_vs_team_1000.json,B,partner_after,0.00702866333663001,0.30000000000000004,0.4,78914,0.3437578955972406,0.33308411688673745
seed42_round120_task_vs_team_1000.json,B,partner_after,0.00702866333663001,0.4,0.5,30186,0.4424028433590312,0.42377260981912146
seed42_round120_task_vs_team_1000.json,B,partner_after,0.00702866333663001,0.5,0.6000000000000001,13628,0.5443247065564772,0.5283974170824772
seed42_round120_task_vs_team_1000.json,B,partner_after,0.00702866333663001,0.6000000000000001,0.7000000000000001,6629,0.6435461910013017,0.6062754563282546
seed42_round120_task_vs_team_1000.json,B,partner_after,0.00702866333663001,0.7000000000000001,0.8,3122,0.7445962421982659,0.712363869314542
seed42_round120_task_vs_team_1000.json,B,partner_after,0.00702866333663001,0.8,0.9,1487,0.8443153840868602,0.7948890383322125
seed42_round120_task_vs_team_1000.json,B,partner_after,0.00702866333663001,0.9,1.0,836,0.9482703589651573,0.9389952153110048
seed42_round120_task_vs_team_1000.json,B,opponent_before,0.012353333608184918,0.0,0.1,244798,0.01613115274402811,0.024052484088922296
seed42_round120_task_vs_team_1000.json,B,opponent_before,0.012353333608184918,0.1,0.2,56153,0.15138111718737632,0.17564511246059872
seed42_round120_task_vs_team_1000.json,B,opponent_before,0.012353333608184918,0.2,0.30000000000000004,77645,0.2535096599518489,0.2739648399768176
seed42_round120_task_vs_team_1000.json,B,opponent_before,0.012353333608184918,0.30000000000000004,0.4,81558,0.34256418333845745,0.34103337502145714
seed42_round120_task_vs_team_1000.json,B,opponent_before,0.012353333608184918,0.4,0.5,22835,0.4402836286593559,0.41611561199912417
seed42_round120_task_vs_team_1000.json,B,opponent_before,0.012353333608184918,0.5,0.6000000000000001,8029,0.5425371401172481,0.5131398679785777
seed42_round120_task_vs_team_1000.json,B,opponent_before,0.012353333608184918,0.6000000000000001,0.7000000000000001,3321,0.6428379390441449,0.6082505269497139
seed42_round120_task_vs_team_1000.json,B,opponent_before,0.012353333608184918,0.7000000000000001,0.8,1519,0.7433975493146684,0.6859776168531929
seed42_round120_task_vs_team_1000.json,B,opponent_before,0.012353333608184918,0.8,0.9,850,0.8484538114772123,0.7623529411764706
seed42_round120_task_vs_team_1000.json,B,opponent_before,0.012353333608184918,0.9,1.0,668,0.9496385787953874,0.8502994011976048
seed42_round120_task_vs_team_1000.json,B,opponent_after,0.0031616315945183883,0.0,0.1,246980,0.014354606448194645,0.0155073285286258
seed42_round120_task_vs_team_1000.json,B,opponent_after,0.0031616315945183883,0.1,0.2,52182,0.1516337779702426,0.15951860794910122
seed42_round120_task_vs_team_1000.json,B,opponent_after,0.0031616315945183883,0.2,0.30000000000000004,72854,0.2538985073066145,0.26045241167266037
seed42_round120_task_vs_team_1000.json,B,opponent_after,0.0031616315945183883,0.30000000000000004,0.4,76571,0.3435781549202255,0.34430789724569355
seed42_round120_task_vs_team_1000.json,B,opponent_after,0.0031616315945183883,0.4,0.5,27242,0.4420311251601479,0.4386975992952059
seed42_round120_task_vs_team_1000.json,B,opponent_after,0.0031616315945183883,0.5,0.6000000000000001,11416,0.5439133291467554,0.543447792571829
seed42_round120_task_vs_team_1000.json,B,opponent_after,0.0031616315945183883,0.6000000000000001,0.7000000000000001,5277,0.643751874856929,0.6367254121660034
seed42_round120_task_vs_team_1000.json,B,opponent_after,0.0031616315945183883,0.7000000000000001,0.8,2572,0.7435603914652049,0.7045101088646968
seed42_round120_task_vs_team_1000.json,B,opponent_after,0.0031616315945183883,0.8,0.9,1379,0.8468233396213413,0.7984046410442349
seed42_round120_task_vs_team_1000.json,B,opponent_after,0.0031616315945183883,0.9,1.0,903,0.9508384245046614,0.9036544850498339
seed43_round100_task_vs_daps_1000.json,A,partner_before,0.012523812392418322,0.0,0.1,249570,0.015585981951297683,0.025127218816364146
seed43_round100_task_vs_daps_1000.json,A,partner_before,0.012523812392418322,0.1,0.2,51171,0.15029776586482735,0.1667546071016787
seed43_round100_task_vs_daps_1000.json,A,partner_before,0.012523812392418322,0.2,0.30000000000000004,72350,0.25505274038831366,0.2646993780234969
seed43_round100_task_vs_daps_1000.json,A,partner_before,0.012523812392418322,0.30000000000000004,0.4,87943,0.34306890767542914,0.3361381804123125
seed43_round100_task_vs_daps_1000.json,A,partner_before,0.012523812392418322,0.4,0.5,25723,0.4406699567566308,0.4053570734362244
seed43_round100_task_vs_daps_1000.json,A,partner_before,0.012523812392418322,0.5,0.6000000000000001,9764,0.5432181264022392,0.5096272019664072
seed43_round100_task_vs_daps_1000.json,A,partner_before,0.012523812392418322,0.6000000000000001,0.7000000000000001,4291,0.6434051793401154,0.5830808669307853
seed43_round100_task_vs_daps_1000.json,A,partner_before,0.012523812392418322,0.7000000000000001,0.8,1943,0.7431843366686732,0.669583118888317
seed43_round100_task_vs_daps_1000.json,A,partner_before,0.012523812392418322,0.8,0.9,927,0.8447204673303113,0.7691477885652643
seed43_round100_task_vs_daps_1000.json,A,partner_before,0.012523812392418322,0.9,1.0,558,0.9426428764310789,0.8064516129032258
seed43_round100_task_vs_daps_1000.json,A,partner_after,0.008349413877076686,0.0,0.1,254004,0.01392215935075545,0.019043007196737058
seed43_round100_task_vs_daps_1000.json,A,partner_after,0.008349413877076686,0.1,0.2,47894,0.15022947260179753,0.15935190211717543
seed43_round100_task_vs_daps_1000.json,A,partner_after,0.008349413877076686,0.2,0.30000000000000004,65997,0.25514528946479,0.2539206327560344
seed43_round100_task_vs_daps_1000.json,A,partner_after,0.008349413877076686,0.30000000000000004,0.4,80423,0.34376810750354103,0.33302662173756264
seed43_round100_task_vs_daps_1000.json,A,partner_after,0.008349413877076686,0.4,0.5,30334,0.4423889299390295,0.4191006791059537
seed43_round100_task_vs_daps_1000.json,A,partner_after,0.008349413877076686,0.5,0.6000000000000001,13540,0.5440837532237854,0.5248892171344165
seed43_round100_task_vs_daps_1000.json,A,partner_after,0.008349413877076686,0.6000000000000001,0.7000000000000001,6605,0.6444561529484416,0.6133232399697199
seed43_round100_task_vs_daps_1000.json,A,partner_after,0.008349413877076686,0.7000000000000001,0.8,3117,0.7437457392182838,0.6865575874238049
seed43_round100_task_vs_daps_1000.json,A,partner_after,0.008349413877076686,0.8,0.9,1546,0.8441503903844224,0.7813712807244502
seed43_round100_task_vs_daps_1000.json,A,partner_after,0.008349413877076686,0.9,1.0,780,0.9442719448835422,0.841025641025641
seed43_round100_task_vs_daps_1000.json,A,opponent_before,0.013394944309871273,0.0,0.1,247748,0.016228994234023332,0.025275683355667856
seed43_round100_task_vs_daps_1000.json,A,opponent_before,0.013394944309871273,0.1,0.2,57466,0.151288261364628,0.17695680924372673
seed43_round100_task_vs_daps_1000.json,A,opponent_before,0.013394944309871273,0.2,0.30000000000000004,78942,0.25356188015930436,0.2733272529198652
seed43_round100_task_vs_daps_1000.json,A,opponent_before,0.013394944309871273,0.30000000000000004,0.4,82951,0.342471434348798,0.3405263348241733
seed43_round100_task_vs_daps_1000.json,A,opponent_before,0.013394944309871273,0.4,0.5,22872,0.4401435333142209,0.40932144106330887
seed43_round100_task_vs_daps_1000.json,A,opponent_before,0.013394944309871273,0.5,0.6000000000000001,7955,0.542570699003041,0.5184160905091137
seed43_round100_task_vs_daps_1000.json,A,opponent_before,0.013394944309871273,0.6000000000000001,0.7000000000000001,3367,0.6424655288165778,0.5987525987525988
seed43_round100_task_vs_daps_1000.json,A,opponent_before,0.013394944309871273,0.7000000000000001,0.8,1496,0.7435296467520336,0.6844919786096256
seed43_round100_task_vs_daps_1000.json,A,opponent_before,0.013394944309871273,0.8,0.9,800,0.8484155785292387,0.7275
seed43_round100_task_vs_daps_1000.json,A,opponent_before,0.013394944309871273,0.9,1.0,643,0.9469451762469338,0.8118195956454122
seed43_round100_task_vs_daps_1000.json,A,opponent_after,0.0048341176226623156,0.0,0.1,249707,0.014605093175911207,0.01774880159546989
seed43_round100_task_vs_daps_1000.json,A,opponent_after,0.0048341176226623156,0.1,0.2,53382,0.15148643234959677,0.1620583717357911
seed43_round100_task_vs_daps_1000.json,A,opponent_after,0.0048341176226623156,0.2,0.30000000000000004,74296,0.25380964330383005,0.2586411112307527
seed43_round100_task_vs_daps_1000.json,A,opponent_after,0.0048341176226623156,0.30000000000000004,0.4,78133,0.34359778263265167,0.3438623884914185
seed43_round100_task_vs_daps_1000.json,A,opponent_after,0.0048341176226623156,0.4,0.5,27463,0.4417765181249434,0.4298146597239923
seed43_round100_task_vs_daps_1000.json,A,opponent_after,0.0048341176226623156,0.5,0.6000000000000001,11401,0.5431993261898477,0.5393386545039909
seed43_round100_task_vs_daps_1000.json,A,opponent_after,0.0048341176226623156,0.6000000000000001,0.7000000000000001,5253,0.6432502466725005,0.6360175138016372
seed43_round100_task_vs_daps_1000.json,A,opponent_after,0.0048341176226623156,0.7000000000000001,0.8,2504,0.7433441917831525,0.7056709265175719
seed43_round100_task_vs_daps_1000.json,A,opponent_after,0.0048341176226623156,0.8,0.9,1283,0.8457120374042544,0.745128604832424
seed43_round100_task_vs_daps_1000.json,A,opponent_after,0.0048341176226623156,0.9,1.0,818,0.9494682538043024,0.8581907090464548
seed43_round100_task_vs_daps_1000.json,B,partner_before,0.012801186513270382,0.0,0.1,249838,0.01564414897391303,0.025352428373586085
seed43_round100_task_vs_daps_1000.json,B,partner_before,0.012801186513270382,0.1,0.2,51500,0.15066503451562044,0.16718446601941747
seed43_round100_task_vs_daps_1000.json,B,partner_before,0.012801186513270382,0.2,0.30000000000000004,73351,0.2549614498559066,0.2651361262968467
seed43_round100_task_vs_daps_1000.json,B,partner_before,0.012801186513270382,0.30000000000000004,0.4,88020,0.34297544808685443,0.3344126334923881
seed43_round100_task_vs_daps_1000.json,B,partner_before,0.012801186513270382,0.4,0.5,25470,0.44058341743972285,0.4088339222614841
seed43_round100_task_vs_daps_1000.json,B,partner_before,0.012801186513270382,0.5,0.6000000000000001,9575,0.5437949491045182,0.5062140992167102
seed43_round100_task_vs_daps_1000.json,B,partner_before,0.012801186513270382,0.6000000000000001,0.7000000000000001,4243,0.6427704983518395,0.5804855055385341
seed43_round100_task_vs_daps_1000.json,B,partner_before,0.012801186513270382,0.7000000000000001,0.8,1904,0.7431808606478847,0.6769957983193278
seed43_round100_task_vs_daps_1000.json,B,partner_before,0.012801186513270382,0.8,0.9,834,0.8447201927360013,0.7757793764988009
seed43_round100_task_vs_daps_1000.json,B,partner_before,0.012801186513270382,0.9,1.0,513,0.9458477901436432,0.7992202729044834
seed43_round100_task_vs_daps_1000.json,B,partner_after,0.008701442994354377,0.0,0.1,254194,0.013988710287739653,0.019453645640731095
seed43_round100_task_vs_daps_1000.json,B,partner_after,0.008701442994354377,0.1,0.2,48336,0.15043113333765307,0.16068768619662363
seed43_round100_task_vs_daps_1000.json,B,partner_after,0.008701442994354377,0.2,0.30000000000000004,67164,0.2550158674926494,0.25424334464891907
seed43_round100_task_vs_daps_1000.json,B,partner_after,0.008701442994354377,0.30000000000000004,0.4,80390,0.3436207674313042,0.3306630177882821
seed43_round100_task_vs_daps_1000.json,B,partner_after,0.008701442994354377,0.4,0.5,30043,0.4420953073611658,0.42212828279466097
seed43_round100_task_vs_daps_1000.json,B,partner_after,0.008701442994354377,0.5,0.6000000000000001,13377,0.5444457605742924,0.5250056066382597
seed43_round100_task_vs_daps_1000.json,B,partner_after,0.008701442994354377,0.6000000000000001,0.7000000000000001,6513,0.6436381768323705,0.6063258099186243
seed43_round100_task_vs_daps_1000.json,B,partner_after,0.008701442994354377,0.7000000000000001,0.8,3076,0.7449222584539644,0.7002600780234071
seed43_round100_task_vs_daps_1000.json,B,partner_after,0.008701442994354377,0.8,0.9,1412,0.8442797673069384,0.7762039660056658
seed43_round100_task_vs_daps_1000.json,B,partner_after,0.008701442994354377,0.9,1.0,743,0.9468012562831349,0.8371467025572006
seed43_round100_task_vs_daps_1000.json,B,opponent_before,0.013384685272187325,0.0,0.1,247813,0.016334866253088196,0.025277124283229695
